City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
388,Teahupoo,-17.8333,-149.2667,78.76,77,12,11.23,PF,2021-11-25 03:42:21
389,Gazanjyk,39.2446,55.5154,48.81,78,99,7.7,TM,2021-11-25 03:42:21
390,Asau,46.4333,26.4,27.75,77,1,2.91,RO,2021-11-25 03:42:22
391,Ngunguru,-35.6167,174.5,64.33,68,100,6.98,NZ,2021-11-25 03:42:22
392,Arenys De Mar,41.5819,2.5494,53.65,90,63,3.42,ES,2021-11-25 03:42:23
393,Nalut,30.3333,10.85,63.95,48,96,9.26,LY,2021-11-25 03:42:23
394,Bam,29.106,58.357,61.03,49,0,2.35,IR,2021-11-25 03:42:23
395,Hambantota,6.1241,81.1185,75.54,100,100,3.44,LK,2021-11-25 03:42:24
396,Andra,62.5147,65.8878,-1.32,100,93,4.34,RU,2021-11-25 03:42:24
397,Solnechnyy,50.7214,136.6319,25.79,88,100,6.42,RU,2021-11-25 03:42:25
398,Kangaatsiaq,68.3065,-53.4641,29.86,69,98,22.77,GL,2021-11-25 03:42:25
399,Narsaq,60.9167,-46.05,35.82,100,100,4.43,GL,2021-11-25 03:42:26
400,Roald,62.5833,6.1333,39.34,75,75,13.8,NO,2021-11-25 03:42:26
401,Palmer,42.1584,-72.3287,34.41,67,20,0.0,US,2021-11-25 03:42:26
402,Takestan,36.0696,49.6959,35.73,86,82,9.48,IR,2021-11-25 03:42:27
403,Dwarka,22.2394,68.9678,77.7,54,5,4.54,IN,2021-11-25 03:42:27
404,Tautira,-17.7333,-149.15,84.22,77,12,11.3,PF,2021-11-25 03:42:27
405,Sankt Georgen,47.1425,16.5815,34.14,90,5,6.22,HU,2021-11-25 03:42:28
406,Yaan,7.3833,8.5667,74.79,86,28,5.44,NG,2021-11-25 03:42:28
407,Marsa Matruh,31.3525,27.2453,57.4,88,0,3.44,EG,2021-11-25 03:43:29
408,Olafsvik,64.8945,-23.7142,42.64,83,100,28.25,IS,2021-11-25 03:43:29
409,Tessalit,20.1986,1.0114,71.46,34,95,7.76,ML,2021-11-25 03:43:30
410,Neiafu,-18.65,-173.9833,84.88,70,20,8.05,TO,2021-11-25 03:43:30
411,Arteaga,18.4667,-102.4167,61.9,89,22,2.3,MX,2021-11-25 03:43:30
412,Coalinga,36.1397,-120.3602,51.03,39,1,3.27,US,2021-11-25 03:43:31
413,Thunder Bay,48.4001,-89.3168,25.56,79,90,12.66,CA,2021-11-25 03:39:58
414,Shieli,44.1667,66.75,49.08,55,100,11.43,KZ,2021-11-25 03:43:31
415,Gore,-46.1028,168.9436,68.49,35,100,10.51,NZ,2021-11-25 03:43:32
416,Kanata,45.3159,-75.8985,35.53,84,75,1.99,CA,2021-11-25 03:43:32
417,Vestmanna,62.1564,-7.1664,34.72,69,75,17.27,FO,2021-11-25 03:43:33
418,Mitsamiouli,-11.3847,43.2844,77.29,73,20,3.44,KM,2021-11-25 03:43:33
419,Lucapa,-8.4192,20.7447,63.09,97,99,1.36,AO,2021-11-25 03:43:33
420,Ust-Maya,60.4167,134.5333,-10.23,88,28,0.54,RU,2021-11-25 03:43:34
421,Bachaquero,9.9694,-71.1494,77.99,86,99,2.95,VE,2021-11-25 03:43:34
422,Benidorm,38.5382,-0.131,52.74,60,65,11.07,ES,2021-11-25 03:43:35
423,Xuddur,4.1213,43.8894,72.37,81,11,17.78,SO,2021-11-25 03:43:35
424,Matara,5.9485,80.5353,75.61,94,100,10.96,LK,2021-11-25 03:43:36
425,Rabaul,-4.1967,152.1721,84.61,60,17,5.06,PG,2021-11-25 03:43:36
426,Shu,43.5983,73.7614,48.11,39,37,10.71,KZ,2021-11-25 03:43:36
427,Gbadolite,4.2833,21.0167,67.84,62,70,0.67,CD,2021-11-25 03:43:37
428,Andenes,69.3143,16.1194,21.18,79,100,9.22,NO,2021-11-25 03:43:37
429,Itarema,-2.9248,-39.9167,80.11,80,99,14.74,BR,2021-11-25 03:43:38
430,Khorramshahr,30.4397,48.1664,51.76,76,0,4.61,IR,2021-11-25 03:43:38
431,Kenai,60.5544,-151.2583,16.14,82,90,4.61,US,2021-11-25 03:43:38
432,Lufilufi,-13.8745,-171.5986,91.18,74,40,11.5,WS,2021-11-25 03:43:39
433,Venice,27.0998,-82.4543,63.99,81,1,9.22,US,2021-11-25 03:40:23
434,Yumen,40.2833,97.2,37.49,22,1,16.67,CN,2021-11-25 03:43:39
435,Sao Felix Do Xingu,-6.6447,-51.995,71.11,98,62,0.6,BR,2021-11-25 03:43:40
436,Ambunti,-4.2365,142.8448,91.27,53,97,3.42,PG,2021-11-25 03:43:40
437,Mineral Wells,32.8085,-98.1128,68.85,72,1,9.22,US,2021-11-25 03:43:41
438,Waipawa,-41.4122,175.5153,65.3,45,100,3.85,NZ,2021-11-25 03:43:41
439,Biak,-0.9131,122.8766,83.23,72,93,0.51,ID,2021-11-25 03:43:41
440,Xai-Xai,-25.0519,33.6442,71.89,59,100,11.83,MZ,2021-11-25 03:43:42
441,Inhambane,-23.865,35.3833,69.78,88,20,3.44,MZ,2021-11-25 03:43:42
442,Kendari,-3.945,122.4989,91.87,52,84,1.68,ID,2021-11-25 03:43:43
443,Port Blair,11.6667,92.75,82.54,76,99,10.29,IN,2021-11-25 03:43:43
444,Ankpa,7.3706,7.6253,72.43,92,42,4.76,NG,2021-11-25 03:43:43
445,Marquette,46.5333,-87.6335,36.84,83,100,12.21,US,2021-11-25 03:43:44
446,Namatanai,-3.6667,152.4333,85.73,66,52,6.49,PG,2021-11-25 03:43:44
447,Songling,31.1933,120.7176,62.58,32,0,4.97,CN,2021-11-25 03:43:45
448,Praia Da Vitoria,38.7333,-27.0667,64.65,72,75,29.28,PT,2021-11-25 03:43:45
449,Ifo,6.8144,3.1958,78.42,89,94,2.3,NG,2021-11-25 03:43:45
450,Aitape,-3.1374,142.3475,84.79,73,79,6.33,PG,2021-11-25 03:43:46
451,Cidreira,-30.1811,-50.2056,67.39,84,0,20.92,BR,2021-11-25 03:43:46
452,Flin Flon,54.7682,-101.865,-4.79,96,17,3.0,CA,2021-11-25 03:43:47
453,Oga,46.4631,10.347,27.68,89,71,3.02,IT,2021-11-25 03:43:47
454,Goba,7.0167,39.9833,48.96,65,8,3.56,ET,2021-11-25 03:44:47
455,Bonavista,48.6499,-53.1147,46.11,99,100,18.75,CA,2021-11-25 03:44:48
456,Sistranda,63.7256,8.834,37.9,56,100,17.78,NO,2021-11-25 03:44:48
457,Alamos,27.0167,-108.9333,68.72,74,10,1.86,MX,2021-11-25 03:44:49
458,Luis Correia,-2.8792,-41.6669,80.31,81,76,12.46,BR,2021-11-25 03:44:49
459,Winchester,51.0651,-1.3187,43.72,94,75,3.0,GB,2021-11-25 03:44:49
460,Riyadh,24.6877,46.7219,57.34,35,0,7.29,SA,2021-11-25 03:42:18
461,Teknaf,20.8624,92.3058,82.33,47,4,3.69,BD,2021-11-25 03:44:50
462,Coihaique,-45.5752,-72.0662,54.21,85,58,9.95,CL,2021-11-25 03:43:02
463,Esso,55.9333,158.7,17.67,97,98,2.59,RU,2021-11-25 03:44:51
464,Zheleznodorozhnyy,55.7503,38.0042,36.21,94,100,8.57,RU,2021-11-25 03:44:51
465,Grand-Lahou,5.1367,-5.0242,79.02,83,29,3.87,CI,2021-11-25 03:44:51
466,Jennings,38.7192,-90.2604,60.46,64,90,1.01,US,2021-11-25 03:44:52
467,Ust-Kuyga,70.0167,135.6,-30.95,100,100,9.75,RU,2021-11-25 03:44:52
468,Jian,27.1172,114.9793,62.58,37,12,3.62,CN,2021-11-25 03:44:53
469,Fairbanks,64.8378,-147.7164,-2.7,77,1,3.44,US,2021-11-25 03:44:53
470,Manzhouli,49.6,117.4333,11.05,53,87,5.66,CN,2021-11-25 03:44:54
471,Saldanha,-33.0117,17.9442,62.65,68,0,11.81,ZA,2021-11-25 03:44:54
472,Vila,42.0304,-8.1588,38.32,88,100,1.12,PT,2021-11-25 03:44:54
473,Piacabucu,-10.4056,-36.4344,77.22,85,4,7.72,BR,2021-11-25 03:44:55
474,Camacha,33.0833,-16.3333,62.02,52,40,9.22,PT,2021-11-25 03:44:55
475,Maridi,4.9158,29.4742,68.94,57,6,1.52,SS,2021-11-25 03:44:55
476,Anjozorobe,-18.4,47.8667,68.32,74,10,3.69,MG,2021-11-25 03:44:56
477,Maur,30.0833,75.25,69.13,27,0,7.65,IN,2021-11-25 03:44:56
478,Freeport,40.6576,-73.5832,45.18,59,1,1.99,US,2021-11-25 03:41:50
479,Marion,39.7684,-86.1555,54.01,49,90,10.36,US,2021-11-25 03:44:57
480,Pangnirtung,66.1451,-65.7125,17.29,91,100,10.36,CA,2021-11-25 03:44:57
481,Codrington,-38.2667,141.9667,62.31,68,1,16.67,AU,2021-11-25 03:44:58
482,Los Llanos De Aridane,28.6585,-17.9182,66.13,82,90,8.01,ES,2021-11-25 03:44:58
483,Saint-Ambroise,48.5501,-71.3324,19.89,93,16,2.3,CA,2021-11-25 03:44:58
484,Saint-Leu,-21.15,55.2833,80.67,71,2,3.15,RE,2021-11-25 03:44:59
485,Basco,20.4487,121.9702,78.13,81,95,23.11,PH,2021-11-25 03:44:59
486,Ormara,25.2088,64.6357,77.67,53,2,4.16,PK,2021-11-25 03:44:59
487,Rio Pardo De Minas,-15.6097,-42.5397,63.82,88,37,3.42,BR,2021-11-25 03:45:00
488,Praia,14.9215,-23.5087,75.74,83,0,4.61,CV,2021-11-25 03:45:00
489,Porto Novo,6.4965,2.6036,78.67,88,61,4.63,BJ,2021-11-25 03:45:01
490,Savannah Bight,16.45,-85.85,77.0,66,86,12.95,HN,2021-11-25 03:45:01
491,Hoquiam,46.9809,-123.8893,46.38,92,90,6.91,US,2021-11-25 03:45:01
492,Palauig,15.435,119.9045,87.08,61,95,2.46,PH,2021-11-25 03:45:02
493,Yangambi,0.8102,24.4336,71.73,82,52,1.23,CD,2021-11-25 03:45:02
494,Komsomolskiy,40.4272,71.7189,42.22,56,2,2.3,UZ,2021-11-25 03:45:03
495,Jiuquan,39.7432,98.5174,39.97,19,0,2.86,CN,2021-11-25 03:45:03
496,Inverness,57.4791,-4.224,42.78,87,75,11.5,GB,2021-11-25 03:45:03
497,Awjilah,29.1081,21.2869,65.53,38,71,6.2,LY,2021-11-25 03:45:04
498,Karratha,-20.7377,116.8463,94.91,19,38,16.91,AU,2021-11-25 03:45:04
499,Thaba-Tseka,-29.522,28.6084,42.85,84,39,3.2,LS,2021-11-25 03:45:05
500,Salinas,36.6777,-121.6555,59.04,48,1,0.0,US,2021-11-25 03:44:57
501,Mbarara,-0.608,30.65,60.46,90,29,2.84,UG,2021-11-25 03:45:05
502,Omsukchan,62.5333,155.8,-12.69,97,94,5.84,RU,2021-11-25 03:45:05
503,Zhuhai,22.2769,113.5678,73.98,56,0,13.8,CN,2021-11-25 03:46:06
504,Kloulklubed,7.0419,134.2556,77.5,75,100,15.03,PW,2021-11-25 03:46:06
505,Laguna,38.421,-121.4238,56.41,78,1,1.01,US,2021-11-25 03:46:07
506,Sur,22.5667,59.5289,82.33,35,21,0.96,OM,2021-11-25 03:46:07
507,Solano,38.2333,-121.9511,60.82,57,1,5.75,US,2021-11-25 03:41:54
508,San Diego,32.7153,-117.1573,63.18,85,1,3.44,US,2021-11-25 03:46:03
509,Japura,-0.3167,102.35,89.15,58,82,1.19,ID,2021-11-25 03:46:08
510,Towada,40.6127,141.2067,44.17,72,93,10.11,JP,2021-11-25 03:46:08
511,Hushitai,41.9322,123.5114,30.11,45,0,7.52,CN,2021-11-25 03:46:09
512,Saint-Pierre,-21.3393,55.4781,81.28,62,0,4.61,RE,2021-11-25 03:46:09
513,Yerbogachen,61.2767,108.0108,11.25,95,77,6.49,RU,2021-11-25 03:46:09
514,Katakwi,1.8911,33.9661,71.01,60,79,2.75,UG,2021-11-25 03:46:10
515,Ambulu,-8.345,113.6058,83.98,76,34,5.53,ID,2021-11-25 03:46:10
516,Lashio,22.9333,97.75,72.43,61,7,1.1,MM,2021-11-25 03:46:11
517,Khvoynaya,58.9,34.5333,19.13,98,63,2.86,RU,2021-11-25 03:46:11
518,Azul,-36.777,-59.8585,67.12,79,100,9.19,AR,2021-11-25 03:46:11
519,Humberto De Campos,-2.5983,-43.4611,75.99,93,47,4.68,BR,2021-11-25 03:46:12
520,Preston,53.7667,-2.7167,41.14,87,0,4.74,GB,2021-11-25 03:46:12
521,Batouri,4.4333,14.3667,64.85,71,97,2.3,CM,2021-11-25 03:46:13
522,Xiamen,24.4798,118.0819,69.85,46,0,6.71,CN,2021-11-25 03:46:13
523,Olinda,-8.0089,-34.8553,82.13,74,75,6.91,BR,2021-11-25 03:46:14
524,Boulder City,35.9786,-114.8325,54.82,14,1,12.66,US,2021-11-25 03:46:14
525,Iquique,-20.2208,-70.1431,62.64,73,91,4.61,CL,2021-11-25 03:46:14
526,Safita,34.8205,36.1153,58.51,74,98,3.56,SY,2021-11-25 03:46:15
527,Sakaraha,-22.9,44.5333,70.61,70,82,7.47,MG,2021-11-25 03:46:16
528,Zhongxing,33.7039,118.6792,61.05,40,0,1.88,CN,2021-11-25 03:46:16
529,Laranjeiras Do Sul,-25.4078,-52.4161,69.93,65,66,3.53,BR,2021-11-25 03:42:04
530,Bafra,41.5678,35.9069,50.83,74,100,6.26,TR,2021-11-25 03:46:17
531,Mount Gambier,-37.8333,140.7667,66.11,55,75,19.57,AU,2021-11-25 03:46:17
532,Kamaishi,39.2667,141.8833,43.75,80,76,6.67,JP,2021-11-25 03:46:18
533,Chiang Kham,19.5233,100.3,81.97,57,46,2.82,TH,2021-11-25 03:46:18
534,Sitangkai,4.6628,119.3928,81.25,76,100,1.41,PH,2021-11-25 03:46:18
535,Shihezi,44.3,86.0333,35.46,50,24,1.28,CN,2021-11-25 03:46:19
536,Pella,59.7775,30.8181,33.04,93,100,4.76,RU,2021-11-25 03:46:20
537,Victor Harbor,-35.5667,138.6167,72.19,75,20,8.01,AU,2021-11-25 03:46:20
538,Kirovskiy,45.0917,133.5136,20.19,85,100,7.67,RU,2021-11-25 03:46:21
539,Urengoy,65.9667,78.3667,-3.84,98,98,10.38,RU,2021-11-25 03:46:21
540,Mandali,33.7499,45.5541,60.04,46,67,5.41,IQ,2021-11-25 03:46:22
541,Yarim,14.298,44.3779,50.4,29,31,5.93,YE,2021-11-25 03:46:22
542,Shaoyang,27.2315,111.4525,62.8,38,6,0.87,CN,2021-11-25 03:46:22
543,Olbia,40.9214,9.4856,53.65,100,20,1.14,IT,2021-11-25 03:46:23
544,Changping,40.2186,116.2197,49.64,25,8,3.06,CN,2021-11-25 03:46:23
545,Tateyama,34.9833,139.8667,66.22,56,0,28.21,JP,2021-11-25 03:46:24
546,Udachnyy,66.4167,112.4,-7.71,90,100,7.87,RU,2021-11-25 03:46:24
547,Kirkwall,58.9848,-2.9587,42.85,77,75,31.07,GB,2021-11-25 03:46:24
548,Mitu,1.1983,-70.1733,71.2,99,98,2.44,CO,2021-11-25 03:44:11
549,Labytnangi,66.6572,66.4183,10.83,88,100,10.51,RU,2021-11-25 03:46:25
550,Kathmandu,27.7167,85.3167,57.42,77,40,0.0,NP,2021-11-25 03:45:04
551,Gwadar,25.1216,62.3254,78.58,66,1,2.62,PK,2021-11-25 03:47:26
552,Kurayoshi,35.4333,133.8167,58.91,63,98,14.16,JP,2021-11-25 03:47:26
553,Mount Isa,-20.7333,139.5,76.77,61,75,8.05,AU,2021-11-25 03:47:26
554,Edgewater,28.9889,-80.9023,68.02,52,90,11.5,US,2021-11-25 03:44:49
555,Araouane,18.9048,-3.5265,74.37,33,92,8.68,ML,2021-11-25 03:47:27
556,Hajiganj,23.2511,90.8592,78.37,46,9,6.24,BD,2021-11-25 03:47:27
557,Brae,60.3964,-1.353,39.11,67,87,33.8,GB,2021-11-25 03:47:28
558,Marzuq,14.4,46.4667,66.63,19,62,2.04,YE,2021-11-25 03:47:28
559,Cordele,31.9635,-83.7824,48.29,75,1,0.0,US,2021-11-25 03:47:29
560,Beyneu,45.3167,55.2,23.59,50,1,13.18,KZ,2021-11-25 03:47:29
561,Pasni,25.2631,63.471,77.65,46,0,9.64,PK,2021-11-25 03:47:30
562,Nokaneng,-19.6667,22.2667,70.5,21,3,6.85,BW,2021-11-25 03:47:30
563,Kucevo,44.4775,21.67,40.93,83,11,11.88,RS,2021-11-25 03:47:30
564,Alice Springs,-23.7,133.8833,74.75,46,75,11.5,AU,2021-11-25 03:47:31
565,Aszalo,48.2167,20.9667,28.09,88,3,1.12,HU,2021-11-25 03:47:31
566,Shushtar,32.0455,48.8567,62.89,48,16,1.92,IR,2021-11-25 03:47:32
567,Pathein,16.7833,94.7333,83.35,72,74,8.81,MM,2021-11-25 03:47:32
568,Harnosand,62.6323,17.9379,35.01,95,100,12.57,SE,2021-11-25 03:47:33
569,Asosa,10.0667,34.5333,64.49,40,0,7.31,ET,2021-11-25 03:47:33
570,Shubarkuduk,49.1447,56.4872,-4.25,100,20,2.13,KZ,2021-11-25 03:47:34
571,Dire Dawa,9.5931,41.8661,68.5,39,33,0.72,ET,2021-11-25 03:47:34
572,Puro,12.4841,123.3827,84.94,73,96,8.88,PH,2021-11-25 03:47:34
573,Garachine,8.0647,-78.3628,75.97,87,100,3.47,PA,2021-11-25 03:47:35
574,Mingoyo,-10.1,39.6333,77.14,82,77,0.65,TZ,2021-11-25 03:47:35
575,Alappuzha,9.49,76.3264,78.69,76,99,2.3,IN,2021-11-25 03:47:36
576,Puri,19.8,85.85,79.38,71,15,7.54,IN,2021-11-25 03:47:36
577,Suntar,62.1444,117.6319,1.02,86,100,4.25,RU,2021-11-25 03:47:36
578,Srednekolymsk,67.45,153.6833,-16.78,99,99,7.07,RU,2021-11-25 03:47:37
579,Salalah,17.0151,54.0924,77.09,65,0,3.44,OM,2021-11-25 03:47:37
580,Mairang,25.5667,91.6333,47.32,33,0,2.06,IN,2021-11-25 03:47:38
581,Talaya,61.3833,152.75,-14.98,99,100,5.7,RU,2021-11-25 03:47:38
582,Paamiut,61.994,-49.6678,32.04,99,100,6.51,GL,2021-11-25 03:47:39
583,Jieshi,22.8134,115.8257,69.94,47,13,4.32,CN,2021-11-25 03:47:39
